AÑO;Ubic Técnica;Mes;Sector;  Corte;      Area;   Edad;      TC-mes;    TC-Total;     TCH;   TCHM;   Brix;Sacarosa; Pureza;Rendimient; Ton.Azucar;Ton.Azucar;Ton.Azucar (TAHM)
2023;3110-110;2;3110 NORMANDIA;8;15.48;13.8;1417.5;1417.5;91.57;6.635;18.671;16.69;89.388;11.223;159.089;10.277;0.745
2023;3110-100;2;3110 NORMANDIA;9;11.92;13.9;1123.525;1123.525;94.255;6.781;19.091;16.932;88.718;11.341;127.417;10.689;0.769
2023;3110-141;2;3110 NORMANDIA;7;6.09;15;578.87;578.87;95.053;6.337;18.411;16.561;89.957;11.172;64.671;10.619;0.708
2023;3111-060;2;3111 PERALONSO;4;9.25;14.2;689.11;689.11;74.498;5.246;18.866;16.724;88.682;11.199;77.174;8.343;0.588
2023;3111-052;2;3111 PERALONSO;6;3.4;12.6;316.37;316.37;93.05;7.385;20.39;17.731;86.939;11.755;37.191;10.938;0.868
2023;3113-090;2;3113 SAN NICOLAS;7;8.91;13.9;622.835;622.835;69.903;5.029;19.087;17.18;90.01;11.593;72.206;8.104;0.583
2023;3113-091;2;3113 SAN NICOLAS;6;11.58;13.9;929.775;929.775;80.291;5.776;19.578;17.831;91.063;12.103;112.529;9.718;0.699
2023;3113-240;2;3113 SAN NICOLAS;9;7.73;11.7;639.06;639.06;82.673;7.066;19.635;17.789;90.583;12.043;76.963;9.956;0.851
2023;3113-241;2;3113 SAN NICOLAS;6;3.93;13.8;286.74;286.74;72.962;5.287;18.569;16.6;89.402;11.163;32.01;8.145;0.59
2023;3113-170;2;3113 SAN NICOLAS;5;18.53;15.9;1425.84;1425.84;76.948;4.839;18.657;16.311;87.446;10.844;154.624;8.345;0.525
2023;3118-020;2;3118 ZAMBRANO;4;14.14;12;1567.57;1567.57;110.861;9.238;19.793;17.799;89.931;12.006;188.201;13.31;1.109
2023;3118-021;2;3118 ZAMBRANO;4;12.52;12.1;1269.75;1269.75;101.418;8.382;19.362;17.234;89.021;11.564;146.839;11.728;0.969
2023;3118-022;2;3118 ZAMBRANO;4;11.73;12.1;1555.97;1555.97;132.649;10.963;18.738;16.779;89.554;11.294;175.726;14.981;1.238
2023;3118-114;2;3118 ZAMBRANO;4;5.12;13.1;469.79;469.79;91.756;7.004;19.01;16.864;88.749;11.297;53.073;10.366;0.791
2023;3122-180;2;3122 VENECIA;3;15.77;16.1;1234.68;1234.68;78.293;4.863;19.102;17.207;90.08;11.616;143.418;9.094;0.565
2023;3122-130;2;3122 VENECIA;3;16.91;12.7;1406.34;1406.34;83.166;6.549;19.232;17.031;88.572;11.398;160.293;9.479;0.746
2023;3123-310;2;3123 SAN CARLOS LOTE 7;3;16.65;12.6;1698.8;1698.8;102.03;8.098;19.484;17.307;88.841;11.602;197.091;11.837;0.939
2023;3233-111;2;3233 LAGUNAS;1;3.6;12.7;440.28;440.28;122.3;9.63;18.64;16.734;89.776;11.278;49.653;13.792;1.086
2023;3233-100;2;3233 LAGUNAS;2;7.6;12;946.14;946.14;124.492;10.374;18.67;16.61;88.978;11.143;105.429;13.872;1.156
2023;3426-111;2;3426 MEDIA LUNA;8;8.67;11.7;223.63;590.53;68.113;5.822;18.325;16.555;90.341;11.192;25.03;7.288;0.623
2023;3501-610;2;3501 RIOPAILA;1;14.94;12.1;1624.99;1624.99;108.768;8.989;18.95;16.662;87.977;11.111;180.55;12.085;0.999
2023;3113-231;2;3113 SAN NICOLAS;3;12.51;13.1;1053.16;1053.16;84.185;6.426;19.118;16.881;88.314;11.145;;;
2023;3102-020;3;3102 GERTRUDIS;7;12.72;12.2;937.51;937.51;73.704;6.041;19.423;17.364;89.387;10.683;100.153;7.874;0.645
2023;3104-181;3;3104 VALPARAISO;2;5.74;18.9;533.14;533.14;92.882;4.914;18.351;16.383;89.289;10.073;53.701;9.356;0.495
2023;3104-180;3;3104 VALPARAISO;2;6.74;19;558.16;558.16;82.813;4.359;18.305;16.289;88.985;9.998;55.806;8.28;0.436
2023;3104-182;3;3104 VALPARAISO;2;6.73;19.2;552.19;552.19;82.049;4.273;18.97;16.696;88.05;10.19;56.269;8.361;0.435
2023;3104-030;3;3104 VALPARAISO;6;11.12;12.3;849.88;849.88;76.428;6.214;19.483;17.023;87.432;10.351;87.969;7.911;0.643
2023;3104-110;3;3104 VALPARAISO;6;19.81;14.4;1896.69;1896.69;95.744;6.649;18.914;16.718;88.413;10.227;193.968;9.791;0.68
2023;3106-232;3;3106 LA LUISA;1;5.73;13;635.4;635.4;110.89;8.53;18.664;16.542;88.64;10.133;64.385;11.236;0.864
2023;3106-440;3;3106 LA LUISA;3;4.47;11.5;647.6;647.6;144.877;12.598;18.545;16.463;88.79;10.093;65.362;14.622;1.272
2023;3106-443;3;3106 LA LUISA;10;5.11;11.6;536.08;536.08;104.908;9.044;18.68;16.634;89.047;10.213;54.75;10.714;0.924
2023;3106-390;3;3106 LA LUISA;3;9.87;11.7;1105.59;1105.59;112.015;9.574;19.177;16.835;87.816;10.262;113.452;11.495;0.982
2023;3110-020;3;3110 NORMANDIA;3;12.3;13.5;362.6;1077.35;87.59;6.488;17.345;15.407;88.836;9.448;34.26;9.666;0.716
2023;3111-281;3;3111 PERALONSO;6;2.92;12.3;266.13;266.13;91.14;7.41;18.704;16.774;89.685;10.337;27.509;9.421;0.766
2023;3111-160;3;3111 PERALONSO;6;10.3;12.2;1114.11;1114.11;108.166;8.866;18.306;16.328;89.194;10.034;111.789;10.853;0.89
2023;3111-150;3;3111 PERALONSO;6;17.07;12.3;1701.71;1701.71;99.69;8.105;18.502;16.35;88.412;10;170.172;9.969;0.81
2023;3111-431;3;3111 PERALONSO;6;6.03;12.2;526.12;526.12;87.25;7.152;19.069;16.931;88.795;10.381;54.615;9.057;0.742
2023;3111-100;3;3111 PERALONSO;1;7.15;13.4;818.66;818.66;114.498;8.545;18.618;16.632;89.34;10.229;83.74;11.712;0.874
2023;3111-161;3;3111 PERALONSO;6;5.87;12.2;683.35;683.35;116.414;9.542;18.723;16.784;89.645;10.341;70.663;12.038;0.987
2023;3111-241;3;3111 PERALONSO;7;4.36;12.2;434.84;434.84;99.734;8.175;18.454;16.659;90.277;10.299;44.786;10.272;0.842
2023;3111-520;3;3111 PERALONSO;3;15.65;16.7;1336.43;1336.43;85.395;5.113;19.206;17.12;89.138;10.517;140.55;8.981;0.538
2023;3111-132;3;3111 PERALONSO;1;18.42;12.5;920.38;1977.84;107.375;8.59;18.253;16.17;88.56;9.903;91.141;11.482;0.919
2023;3111-480;3;3111 PERALONSO;5;3.99;12.4;362.92;362.92;90.957;7.335;18.319;16.123;88.052;9.84;35.713;8.951;0.722
2023;3111-250;3;3111 PERALONSO;8;5.86;12.6;560.4;560.4;95.631;7.59;18.768;16.737;89.192;10.284;57.631;9.835;0.781
2023;3111-280;3;3111 PERALONSO;7;9.12;12.3;999.89;999.89;109.637;8.914;18.601;16.714;89.861;10.309;103.083;11.303;0.919
2023;3111-270;3;3111 PERALONSO;4;12.6;12.3;1430.99;1430.99;113.571;9.233;19.448;17.153;88.249;10.48;149.974;11.903;0.968
2023;3111-140;3;3111 PERALONSO;4;7.26;12.3;763.73;763.73;105.197;8.553;18.203;16.139;88.663;9.888;75.517;10.402;0.846
2023;3111-090;3;3111 PERALONSO;1;13.5;12.4;1375.78;1375.78;101.91;8.219;19.404;17.159;88.47;10.498;144.431;10.699;0.863
2023;3111-170;3;3111 PERALONSO;4;9.27;12.1;1091.8;1091.8;117.778;9.734;18.57;16.666;89.748;10.274;112.167;12.1;1
2023;3111-240;3;3111 PERALONSO;5;12.13;12.1;1181.3;1181.3;97.387;8.048;18.738;16.736;89.335;10.292;121.579;10.023;0.828
2023;3111-220;3;3111 PERALONSO;5;9.13;12.3;856.02;856.02;93.759;7.623;19.842;17.76;89.483;10.933;93.589;10.251;0.833
2023;3121-190;3;3121 MORILLO;6;9.15;12;960.56;960.56;104.979;8.748;18.612;16.522;88.786;10.129;97.291;10.633;0.886
2023;3233-080;3;3233 LAGUNAS;1;10.52;13.3;1232.49;1232.49;117.157;8.809;18.973;16.837;88.785;10.32;127.193;12.091;0.909
2023;3440-700;3;3440 PAILA ARRIBA;1;13.01;12.6;1805.22;1805.22;138.756;11.012;18.822;16.671;88.561;10.208;184.274;14.164;1.124
2023;3501-630;3;3501 RIOPAILA;2;7.3;12;107.68;769.06;105.352;8.779;17.795;15.845;88.95;9.729;10.476;11.696;0.975
2023;3501-621;3;3501 RIOPAILA;10;9.2;12.6;780.66;780.66;84.854;6.734;18.412;16.469;89.464;10.135;79.121;8.6;0.683
2023;3501-600;3;3501 RIOPAILA;6;9.8;12.1;993.45;993.45;101.372;8.378;17.371;15.314;88.172;9.355;92.94;9.484;0.784
2023;3102-016;4;3102 GERTRUDIS;4;9.98;13.1;632.47;632.47;63.374;4.838;18.382;16.127;87.785;9.616;60.816;6.094;0.465
2023;3102-040;4;3102 GERTRUDIS;7;10.79;13.3;899.89;899.89;83.4;6.271;18.921;16.811;88.879;10.089;90.789;8.414;0.633
2023;3105-431;4;3105 MORILLO;7;4.79;13.1;;464.73;97.023;7.406;0;0;0;0;0;9.956;0.76
2023;3105-310;4;3105 MORILLO;8;10.91;13.7;1157.65;1157.65;106.109;7.745;18.757;16.827;89.715;10.148;117.477;10.768;0.786
2023;3105-613;4;3105 MORILLO;9;2.5;11.7;239.64;239.64;95.856;8.193;18.538;16.577;89.423;9.981;23.918;9.567;0.818
2023;3105-612;4;3105 MORILLO;6;6.86;12;546.52;546.52;79.668;6.639;18.708;16.689;89.213;10.037;54.852;7.996;0.666
2023;3105-610;4;3105 MORILLO;6;4.67;11.7;429.69;429.69;92.011;7.864;18.259;16.138;88.384;9.659;41.505;8.888;0.76
2023;3106-050;4;3106 LA LUISA;2;9.51;11.8;1491.57;1491.57;156.842;13.292;19.683;17.024;86.538;10.074;150.261;15.8;1.339
2023;3106-282;4;3106 LA LUISA;1;7.52;13.4;739.34;739.34;98.316;7.337;19.721;17.197;87.26;10.221;75.566;10.049;0.75
2023;3109-350;4;3109 VENECIA;4;9.79;13.6;924.75;924.75;94.459;6.945;18.999;16.814;88.512;10.071;93.127;9.512;0.699
2023;3109-301;4;3109 VENECIA;4;2.9;13.8;246.69;246.69;85.066;6.164;19.828;17.156;86.579;10.154;25.05;8.638;0.626
2023;3111-490;4;3111 PERALONSO;11;8.85;13.1;1222.34;1222.34;138.118;10.543;19.63;17.618;89.745;10.627;129.901;14.678;1.12
2023;3111-400;4;3111 PERALONSO;7;4.5;11.6;433.23;433.23;96.273;8.299;18.135;15.957;88.052;9.528;41.28;9.173;0.791
2023;3111-210;4;3111 PERALONSO;5;5.57;12.4;594.94;594.94;106.811;8.614;18.795;16.822;89.511;10.133;60.286;10.823;0.873
2023;3111-190;4;3111 PERALONSO;6;7.16;13.1;608.43;608.43;84.976;6.487;19.607;17.646;90.014;10.658;64.849;9.057;0.691
2023;3113-050;4;3113 SAN NICOLAS;3;14.11;12.6;1368.99;1368.99;97.023;7.7;19.256;16.849;87.606;10.032;137.344;9.734;0.773
2023;3113-051;4;3113 SAN NICOLAS;6;4.71;13.3;375.5;375.5;79.724;5.994;18.093;16.127;89.133;9.694;36.403;7.729;0.581
2023;3121-271;4;3121 MORILLO;12;5.91;11.7;542.99;542.99;91.876;7.853;19.068;17.293;90.697;10.486;56.938;9.634;0.823
2023;3233-030;4;3233 LAGUNAS;7;14.08;11.6;;1136.65;80.729;6.959;0;0;0;0;0;8.368;0.721
2023;3501-130;4;3501 RIOPAILA;12;8.47;13.7;1045.08;1045.08;123.386;9.006;19.157;17.112;89.328;10.298;107.618;12.706;0.927
2023;3501-170;4;3501 RIOPAILA;5;7.6;13.8;655.34;655.34;86.229;6.248;19.279;17.376;90.12;10.503;68.833;9.057;0.656
2023;3501-650;4;3501 RIOPAILA;1;17.09;12.9;2057.21;2057.21;120.375;9.331;19.066;17.06;89.487;10.275;211.379;12.369;0.959
2023;3501-640;4;3501 RIOPAILA;1;9.71;12.9;1043.51;1043.51;107.468;8.331;18.136;16.169;89.152;9.72;101.432;10.446;0.81
2023;3501-120;4;3501 RIOPAILA;4;8.29;13.7;1115.93;1115.93;134.612;9.826;18.374;16.168;88.008;9.654;107.737;12.996;0.949
2023;3501-160;4;3501 RIOPAILA;1;8.44;13.5;896.99;896.99;106.278;7.872;19.827;17.531;88.414;10.495;94.135;11.153;0.826
2023;3501-190;4;3501 RIOPAILA;8;22.32;11.8;1346.12;1346.12;60.31;5.111;19.061;17.126;89.864;10.336;139.139;6.234;0.528
2023;3501-341;4;3501 RIOPAILA;1;8.06;13;1163.57;1163.57;144.364;11.105;18.5;16.492;89.17;9.914;115.358;14.312;1.101
2023;3501-513;4;3501 RIOPAILA;5;4.38;13.6;290.92;290.92;66.42;4.884;18.934;17.146;90.562;10.389;30.224;6.9;0.507
2023;3501-150;4;3501 RIOPAILA;3;14.1;12.9;1464.32;1464.32;103.852;8.051;19.457;17.391;89.357;10.468;153.287;10.871;0.843
2023;3501-390;4;3501 RIOPAILA;7;9.83;12.7;762.92;762.92;77.611;6.111;18.684;16.655;89.147;10.012;76.385;7.771;0.612
2023;3501-230;4;3501 RIOPAILA;11;8.5;12.1;819.46;819.46;96.407;7.968;19.321;17.367;89.879;10.484;85.908;10.107;0.835
2023;3501-631;4;3501 RIOPAILA;1;5.32;12.8;678.92;678.92;127.617;9.97;19.582;17.416;89.002;10.457;70.995;13.345;1.043
2023;3106-281;5;3106 LA LUISA;1;1.4;12.2;163.23;163.23;116.593;9.557;18.7;16.652;89.052;9.55;15.589;11.135;0.913
2023;3111-360;5;3111 PERALONSO;2;5.33;14.9;703.52;703.52;131.992;8.859;19.865;17.901;90.084;10.328;72.66;13.632;0.915
2023;3111-510;5;3111 PERALONSO;4;5.95;12.7;566.34;566.34;95.183;7.495;19.04;16.983;89.199;9.748;55.209;9.279;0.731
2023;3113-201;5;3113 SAN NICOLAS;4;5.92;12.7;591.25;591.25;99.873;7.864;19.087;17.099;89.619;9.836;58.157;9.824;0.774
2023;3501-651;5;3501 RIOPAILA;1;5.03;13.1;1.73;552.04;109.751;8.378;16.46;14.877;90.382;8.596;0.149;10.941;0.835
2023;3102-140;6;3102 GERTRUDIS;8;6.59;13.8;743.99;743.99;112.897;8.181;20.181;18.011;89.177;10.788;80.261;12.179;0.883
2023;3102-094;6;3102 GERTRUDIS;5;3.35;15.1;372.29;372.29;111.131;7.36;18.818;16.614;88.304;9.896;36.843;10.998;0.728
2023;3104-250;6;3104 VALPARAISO;3;9.02;16;833.91;833.91;92.451;5.778;20.263;18.241;89.982;10.974;91.512;10.145;0.634
2023;3104-262;6;3104 VALPARAISO;3;6.94;16.2;574.26;574.26;82.746;5.108;19.133;16.86;88.14;10.033;57.616;8.302;0.512
2023;3104-260;6;3104 VALPARAISO;3;7.57;16.1;718.82;718.82;94.956;5.898;19.608;17.6;89.736;10.572;75.997;10.039;0.624
2023;3104-261;6;3104 VALPARAISO;3;7.12;16.2;604.25;604.25;84.867;5.239;19.424;17.219;88.763;10.278;62.106;8.723;0.538
2023;3104-252;6;3104 VALPARAISO;3;7.97;16.1;673.93;673.93;84.558;5.252;19.444;17.492;89.955;10.519;70.892;8.895;0.552
2023;3104-251;6;3104 VALPARAISO;3;8.28;16;696.62;696.62;84.133;5.258;18.642;16.556;88.822;9.892;68.909;8.322;0.52
2023;3106-700;6;3106 LA LUISA;2;5.52;12.5;620.89;620.89;112.48;8.998;19.483;17.12;87.925;10.173;63.162;11.442;0.915
2023;3106-780;6;3106 LA LUISA;3;9;11.7;947.31;947.31;105.257;8.996;19.25;16.887;87.788;10.026;94.975;10.553;0.902
2023;3106-920;6;3106 LA LUISA;3;5.65;12.5;552.9;552.9;97.858;7.829;20.558;18.551;90.212;11.174;61.778;10.934;0.875
2023;3106-250;6;3106 LA LUISA;3;17.72;11.5;2100.94;2100.94;118.563;10.31;20.103;18.138;90.218;10.923;229.496;12.951;1.126
2023;3106-210;6;3106 LA LUISA;5;5.41;11.8;518.51;518.51;95.843;8.122;18.517;16.424;88.705;9.807;50.85;9.399;0.797
2023;3106-081;6;3106 LA LUISA;3;11.68;11.6;1198.8;1198.8;102.637;8.848;18.606;16.601;89.223;9.942;119.183;10.204;0.88
2023;3109-060;6;3109 VENECIA;7;4.06;12.4;382.54;382.54;94.222;7.599;20.409;17.909;87.752;10.634;40.679;10.02;0.808
2023;3110-151;6;3110 NORMANDIA;1;11.65;12.5;1144.75;1144.75;98.262;7.861;18.965;16.759;88.389;9.988;114.337;9.814;0.785
2023;3110-162;6;3110 NORMANDIA;1;5.97;12.9;590.32;590.32;98.881;7.665;18.515;16.747;90.439;10.098;59.613;9.985;0.774
2023;3111-410;6;3111 PERALONSO;5;3.93;11.8;391.38;391.38;99.588;8.44;19.069;17.119;89.778;10.285;40.252;10.242;0.868
2023;3111-492;6;3111 PERALONSO;9;1.19;19.7;116.31;116.31;97.739;4.961;18.401;16.464;89.477;9.874;11.485;9.651;0.49
2023;3111-500;6;3111 PERALONSO;8;9.06;11.8;917.02;917.02;101.216;8.578;18.449;16.459;89.221;9.856;90.384;9.976;0.845
2023;3111-020;6;3111 PERALONSO;3;14.95;11.8;1677.31;1677.31;112.195;9.508;19.287;17.26;89.496;10.352;173.633;11.614;0.984
2023;3111-300;6;3111 PERALONSO;3;5.56;11.9;544.16;544.16;97.871;8.224;19.025;17.1;89.904;10.279;55.934;10.06;0.845
2023;3111-401;6;3111 PERALONSO;1;2.14;12.6;163.3;163.3;76.308;6.056;19.11;17.07;89.416;10.228;16.703;7.805;0.619
2023;3111-380;6;3111 PERALONSO;9;3.06;15.2;323.38;323.38;105.68;6.953;19.938;17.575;88.184;10.46;33.827;11.054;0.727
2023;3113-120;6;3113 SAN NICOLAS;1;11.96;12.7;1440.2;1440.2;120.418;9.482;19.846;17.998;90.668;10.867;156.509;13.086;1.03
2023;3113-130;6;3113 SAN NICOLAS;3;14.24;15.5;1731.89;1731.89;121.621;7.847;19.292;17.36;89.994;10.441;180.834;12.699;0.819
2023;3113-151;6;3113 SAN NICOLAS;1;6.03;12.1;868.67;868.67;144.058;11.906;19.289;17.164;89.013;10.265;89.167;14.787;1.222
2023;3118-060;6;3118 ZAMBRANO;3;12.14;12.3;866.78;866.78;71.399;5.805;18.661;16.602;89.015;9.928;86.058;7.089;0.576
2023;3118-160;6;3118 ZAMBRANO;8;12.22;12.6;1129.01;1129.01;92.39;7.333;19.481;17.308;88.894;10.343;116.773;9.556;0.758
2023;3118-040;6;3118 ZAMBRANO;10;15.95;12.6;1585.42;1585.42;99.399;7.889;19.142;17.145;89.598;10.287;163.098;10.226;0.812
2023;3121-230;6;3121 MORILLO;7;6.3;12.5;561.91;561.91;89.192;7.135;19.558;17.671;90.299;10.65;59.841;9.499;0.76
2023;3121-150;6;3121 MORILLO;4;5.88;13.7;563.13;563.13;95.77;6.991;19.197;17.199;89.583;10.322;58.124;9.885;0.722
2023;3121-250;6;3121 MORILLO;3;8.63;11.5;823.38;823.38;95.409;8.296;19.887;17.855;89.774;10.726;88.319;10.234;0.89
2023;3233-062;6;3233 LAGUNAS;10;1.82;15.8;168.44;168.44;92.549;5.858;18.626;16.731;89.868;10.054;16.935;9.305;0.589
2023;3501-534;6;3501 RIOPAILA;8;6.14;12.6;530.78;530.78;86.446;6.861;18.253;16.076;88.092;9.564;50.764;8.268;0.656
2023;3501-580;6;3501 RIOPAILA;2;7.55;12.5;938.73;938.73;124.335;9.947;19.336;16.966;87.793;10.074;94.564;12.525;1.002
2023;3501-471;6;3501 RIOPAILA;8;10.2;12.8;968.72;968.72;94.973;7.42;19.078;16.871;88.509;10.058;97.435;9.552;0.746
2023;3501-200;6;3501 RIOPAILA;5;1.42;12.2;94.04;94.04;66.225;5.428;14.27;12.36;86.615;8.826;8.3;5.845;0.479
2023;3501-540;6;3501 RIOPAILA;8;9.63;12.4;894.7;894.7;92.908;7.493;13.909;11.631;83.622;8.148;72.9;7.57;0.61
2023;3501-141;6;3501 RIOPAILA;1;4.59;13.2;466.62;466.62;101.66;7.702;15.834;13.548;85.563;9.611;44.847;9.771;0.74
2023;3501-020;6;3501 RIOPAILA;2;1.4;14.9;98.34;98.34;70.243;4.714;14.27;12.107;84.842;8.549;8.407;6.005;0.403
2023;3102-120;7;3102 GERTRUDIS;7;10.03;11.2;783.26;783.26;78.092;6.972;19.37;17.501;90.345;11.527;90.285;9.002;0.804
2023;3102-121;7;3102 GERTRUDIS;10;12.03;11.2;905.45;905.45;75.266;6.72;18.754;16.841;89.803;11.059;100.131;8.323;0.743
2023;3102-044;7;3102 GERTRUDIS;10;3.81;11.6;303.88;303.88;79.759;6.876;19.992;17.494;87.546;11.337;34.45;9.042;0.779
2023;3102-280;7;3102 GERTRUDIS;2;20.38;11.3;2288.27;2288.27;112.28;9.936;18.753;16.884;90.036;11.102;254.04;12.465;1.103
2023;3102-160;7;3102 GERTRUDIS;5;14;11.6;1312.81;1312.81;93.772;8.084;18.234;15.988;87.636;10.371;136.157;9.726;0.838
2023;3102-190;7;3102 GERTRUDIS;8;19.25;11.2;1840.77;1840.77;95.624;8.538;19.662;17.676;89.914;11.614;213.781;11.106;0.992
2023;3102-191;7;3102 GERTRUDIS;1;4.43;11.5;403.97;403.97;91.19;7.93;18.763;16.704;89.012;10.921;44.119;9.959;0.866
2023;3102-161;7;3102 GERTRUDIS;5;9.28;11.7;888.02;888.02;95.692;8.179;19.717;17.009;86.307;10.939;97.14;10.468;0.895
2023;3104-040;7;3104 VALPARAISO;6;9.19;11.3;705.61;705.61;76.78;6.795;17.323;15.274;88.032;9.937;70.113;7.629;0.675
2023;3104-051;7;3104 VALPARAISO;2;5.18;11.8;414.43;414.43;80.006;6.78;18.51;16.645;89.934;10.938;45.329;8.751;0.742
2023;3104-371;7;3104 VALPARAISO;5;8.15;11.4;823.75;823.75;101.074;8.866;18.698;16.752;89.59;10.987;90.507;11.105;0.974
2023;3104-270;7;3104 VALPARAISO;7;13.87;11.3;1362.35;1362.35;98.223;8.692;18.537;16.531;89.201;10.817;147.37;10.625;0.94
2023;3104-351;7;3104 VALPARAISO;7;10.18;11.4;964.26;964.26;94.721;8.309;18.908;17.004;89.954;11.174;107.749;10.584;0.928
2023;3104-140;7;3104 VALPARAISO;7;14.07;11.5;1002.7;1002.7;71.265;6.197;18.736;16.704;89.193;10.929;109.583;7.788;0.677
2023;3104-190;7;3104 VALPARAISO;8;8.2;11.1;675.9;675.9;82.427;7.426;18.674;16.699;89.489;10.942;73.96;9.019;0.813
2023;3104-170;7;3104 VALPARAISO;7;7.17;23.1;;110.58;15.424;0.668;;;;;;1.463;0.063
2023;3104-141;7;3104 VALPARAISO;2;6.37;11.4;526.84;526.84;82.706;7.255;18.784;16.739;89.165;10.95;57.687;9.056;0.794
2023;3104-420;7;3104 VALPARAISO;6;10.93;12.3;642.55;642.55;58.788;4.779;18.858;16.916;89.766;11.102;71.337;6.527;0.531
2023;3104-192;7;3104 VALPARAISO;7;7.92;11.2;896.04;896.04;113.136;10.101;18.894;16.799;88.936;10.976;98.347;12.418;1.109
2023;3104-440;7;3104 VALPARAISO;8;10.18;11.7;739.39;739.39;72.632;6.208;18.233;16.222;88.941;10.603;78.398;7.701;0.658
2023;3104-340;7;3104 VALPARAISO;5;9.21;11.1;833.54;833.54;90.504;8.153;18.836;16.87;89.559;11.063;92.211;10.012;0.902
2023;3105-430;7;3105 MORILLO;6;4.74;12.4;432.56;432.56;91.257;7.359;18.977;17.119;90.216;11.267;48.735;10.282;0.829
2023;3105-300;7;3105 MORILLO;5;13.13;12;904.43;1232.91;93.901;7.825;19.596;17.716;90.381;11.673;105.57;10.51;0.876
2023;3106-820;7;3106 LA LUISA;3;11.08;11.7;1245.69;1245.69;112.427;9.609;19.016;17.049;89.596;11.186;139.348;12.577;1.075
2023;3106-222;7;3106 LA LUISA;6;4.5;11.8;360.94;360.94;80.209;6.797;20.748;18.568;89.508;12.172;43.932;9.763;0.827
2023;3106-171;7;3106 LA LUISA;2;11.1;11.8;1287.59;1287.59;115.999;9.83;19.129;17.231;90.066;11.333;145.921;13.146;1.114
2023;3106-110;7;3106 LA LUISA;4;20.22;11.7;1687.2;1687.2;83.442;7.132;19.546;17.519;89.631;11.493;193.908;9.59;0.82
2023;3106-720;7;3106 LA LUISA;5;21.13;11.5;2164.58;2164.58;102.441;8.908;18.524;16.486;89.025;10.777;233.277;11.04;0.96
2023;3106-790;7;3106 LA LUISA;5;17.29;11.4;1700.31;1700.31;98.341;8.626;18.961;16.831;88.809;10.987;186.818;10.805;0.948
2023;3106-870;7;3106 LA LUISA;2;8.28;11.7;840.48;840.48;101.507;8.676;20.456;18.456;90.233;12.147;102.096;12.33;1.054
2023;3106-320;7;3106 LA LUISA;5;10.82;11.6;1328.29;1328.29;122.762;10.583;19.219;17.131;89.157;11.207;148.858;13.758;1.186
2023;3109-511;7;3109 VENECIA;5;9.56;11.5;916.58;916.58;95.877;8.337;19.018;17.037;89.587;11.173;102.413;10.713;0.932
2023;3109-310;7;3109 VENECIA;6;15.77;12.6;;1145.44;72.635;5.765;;;;;;7.151;0.568
2023;3109-171;7;3109 VENECIA;4;3.01;11.7;193.49;193.49;64.282;5.494;19.135;17.201;89.895;11.301;21.866;7.264;0.621
2023;3109-510;7;3109 VENECIA;6;12.18;11.6;1097.85;1097.85;90.135;7.77;18.658;16.725;89.64;10.973;120.466;9.89;0.853
2023;3109-410;7;3109 VENECIA;1;17.32;11.5;1848.54;1848.54;106.729;9.281;18.645;16.424;88.115;10.68;197.417;11.398;0.991
2023;3109-340;7;3109 VENECIA;2;16.88;11.7;1294.45;1294.45;76.685;6.554;19.438;17.49;89.92;11.496;148.812;8.816;0.753
2023;3110-161;7;3110 NORMANDIA;2;5.58;11.1;699.75;699.75;125.403;11.298;18.776;16.913;90.084;11.123;77.837;13.949;1.257
2023;3110-070;7;3110 NORMANDIA;9;10.1;11.7;861.6;861.6;85.307;7.291;19.416;16.988;87.535;11.008;94.842;9.39;0.803
2023;3111-120;7;3111 PERALONSO;2;12.99;11.2;1533.07;1533.07;118.019;10.537;18.666;16.459;88.184;10.708;164.158;12.637;1.128
2023;3111-450;7;3111 PERALONSO;5;6.49;11.9;509.67;509.67;78.532;6.599;19.002;16.833;88.602;10.977;55.947;8.62;0.724
2023;3111-451;7;3111 PERALONSO;5;2.44;11.9;201.15;201.15;82.439;6.928;19.72;16.953;85.977;10.883;21.892;8.972;0.754
2023;3111-070;7;3111 PERALONSO;1;3.13;11.8;252.65;252.65;80.719;6.841;18.92;17.082;90.235;11.247;28.416;9.079;0.769
2023;3111-491;7;3111 PERALONSO;11;1.32;12.7;147.19;147.19;111.508;8.78;18.665;16.826;90.15;11.07;16.294;12.344;0.972
2023;3111-372;7;3111 PERALONSO;4;3.17;12.4;399.11;399.11;125.902;10.153;17.941;15.338;85.485;9.817;39.183;12.36;0.997
2023;3111-040;7;3111 PERALONSO;1;2.33;12;149.48;149.48;64.155;5.346;19.075;16.691;87.508;10.816;16.168;6.939;0.578
2023;3111-030;7;3111 PERALONSO;1;5.36;11.9;525.28;525.28;98;8.235;18.554;16.489;88.874;10.771;56.577;10.555;0.887
2023;3113-181;7;3113 SAN NICOLAS;3;2;19.5;137.03;137.03;68.515;3.514;19.75;17.499;88.584;11.413;15.64;7.82;0.401
2023;3113-122;7;3113 SAN NICOLAS;1;3.84;11.8;234.67;234.67;61.112;5.179;19.892;17.518;88.072;11.39;26.729;6.961;0.59
2023;3113-150;7;3113 SAN NICOLAS;11;3.07;11.4;302.86;302.86;98.651;8.654;18.228;16.254;89.17;10.635;32.21;10.492;0.92
