ZONA;RESPONSABLE ZONA;TECNICO AGRICOLA RESPONSABLE;FINCA; UBICACIÓN TÉCNICA;FECHA DEL PROXIMO CORTE;Zona Agroecologica;FECHA DE SIEMBRA;FECHA DE ULTIMO CORTE;EDAD HOY MESES;NUMERO DE CORTE;VARIEDAD;AREA NETA HA;FECHA PROXIMO CORTE PPTO;TONELADAS PPTO;TONELADAS Estimadas;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Alberto Vasquez; SAN NICOLAS;3113-160;2026/09/19;5H3;2025/09/19;2025/06/19; 1,3 ;01;CC 85-92;14,37;2025/07/01; 1.672 ; 1.693 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Alberto Vasquez; SAN NICOLAS;3113-161;2025/10/31;5H3;2023/08/28;2024/10/16; 12,4 ;02;CC 85-92;5,05;2025/10/26; 648 ; 653 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Alberto Vasquez; SAN NICOLAS;3113-170;2026/10/10;5H3;2023/09/30;2025/09/10; 1,6 ;03;VARIAS;17,62;2025/09/30; 2.117 ; 2.203 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Alberto Vasquez; SAN NICOLAS;3113-180;2026/04/05;5H3;2025/04/05;2025/01/20; 6,8 ;01;CC 13-2035;8,69;2025/12/23; 932 ; 1.217 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Alberto Vasquez; SAN NICOLAS;3113-181;2026/09/05;5H3;2019/11/20;2025/08/30; 1,9 ;06;CC 11-595;1,41;2025/08/21; 137 ; 138 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Alberto Vasquez; SAN NICOLAS;3113-190;2026/07/24;5H3;2025/07/24;2024/12/16; 3,2 ;01;CC 13-2035;6,07;2026/01/28; 639 ; 55 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Alberto Vasquez; SAN NICOLAS;3113-200;2026/07/05;7H0;2024/07/03;2025/07/05; 3,8 ;02;CC 13-2035;9,89;2025/02/01; 817 ; 1.385 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Alberto Vasquez; SAN NICOLAS;3113-201;2026/08/03;7H0;2025/07/19;2025/03/25; 3,3 ;01;CC 05-430;5,90;2025/04/29; 699 ; 650 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Alberto Vasquez; SAN NICOLAS;3113-210;2025/11/25;7H1;2021/11/23;2024/11/25; 11,1 ;04;CC 01-1940;16,53;2025/11/28; 1.875 ; 1.892 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Alberto Vasquez; SAN NICOLAS;3113-220;2026/09/13;5H3;2021/09/03;2025/09/13; 1,5 ;05;CC 11-595;10,37;2025/09/15; 1.217 ; 1.228 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Alberto Vasquez; SAN NICOLAS;3113-221;2026/01/09;1H2;2007/04/13;2024/12/10; 10,6 ;18;CC 84-75;4,16;2025/12/06; 499 ; 503 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Alberto Vasquez; SAN NICOLAS;3113-230;2026/11/22;5H3;2024/03/22;2025/07/11; 3,6 ;02;CC 11-595;5,84;2025/06/21; 804 ; 810 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Alberto Vasquez; SAN NICOLAS;3113-231;2026/11/10;5H3;2024/03/31;2025/07/11; 3,6 ;02;CC 11-595;12,19;2025/03/25; 1.614 ; 1.803 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Alberto Vasquez; SAN NICOLAS;3113-240;2026/07/12;5H3;2024/07/20;2025/07/12; 3,5 ;02;CC 01-1940;6,04;2025/05/01; 566 ; 785 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Alberto Vasquez; SAN NICOLAS;3113-241;2026/08/09;5H3;2024/07/29;2025/08/03; 2,8 ;02;CC 13-2250;3,98;2025/09/22; 532 ; 481 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Alberto Vasquez; SAN NICOLAS;3113-242;2026/11/12;5H3;2024/03/31;2025/07/13; 3,5 ;02;CC 11-595;2,35;2025/03/25; 311 ; 306 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Alberto Vasquez; SAN NICOLAS;3113-243;2026/08/19;5H3;2011/08/29;2025/08/04; 2,8 ;13;CC 92-2198;2,68;2025/07/29; 293 ; 274 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Andres Mesa; MORILLO;3121-031;2025/12/24;1H1;2017/11/02;2024/10/18; 12,3 ;08;CC 01-1940;0,77;2025/10/17; 75 ; 76 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Andres Mesa; MORILLO;3121-040;2026/07/02;1H1;2022/07/31;2025/07/02; 3,9 ;04;VARIAS;8,45;2025/07/13; 1.010 ; 1.056 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Andres Mesa; MORILLO;3121-150;2025/10/10;6H1;2024/09/10;2024/05/19; 13,6 ;01;CC 99-2282;5,55;2025/08/31; 747 ; 777 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Andres Mesa; MORILLO;3121-180;2026/06/14;22H0;2023/07/13;2025/06/17; 4,4 ;03;CC 99-2282;2,46;2025/01/16; 149 ; 295 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Andres Mesa; MORILLO;3121-190;2026/03/17;7H0;2017/02/02;2025/03/17; 7,4 ;09;SP 71-6949;5,59;2025/03/19; 652 ; 648 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Andres Mesa; MORILLO;3121-191;2026/06/10;7H0;2023/07/13;2025/06/16; 4,4 ;03;CC 99-2282;3,74;2025/07/19; 454 ; 466 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Andres Mesa; MORILLO;3121-200;2026/06/29;7H0;2019/07/17;2025/07/02; 3,9 ;07;CC 01-1940;13,15;2025/07/15; 1.544 ; 1.578 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Andres Mesa; MORILLO;3121-210;2025/10/24;7H0;2016/04/29;2024/10/09; 12,6 ;09;CC 01-1940;13,50;2025/10/18; 1.719 ; 1.732 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Andres Mesa; MORILLO;3121-220;2025/11/27;7H0;2024/11/12;2024/09/27; 11,5 ;01;CC 05-430;13,47;2025/12/27; 1.840 ; 1.886 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Andres Mesa; MORILLO;3121-230;2025/10/26;5H3;2023/09/16;2024/09/26; 13,0 ;02;CC 05-430;6,29;2025/09/26; 764 ; 786 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Andres Mesa; MORILLO;3121-231;2026/08/17;5H3;2017/02/09;2025/08/17; 2,4 ;09;CC 01-1940;6,44;2025/08/20; 751 ; 792 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Andres Mesa; MORILLO;3121-240;2026/09/27;5H3;2025/09/27;2025/08/18; 1,0 ;01;CC 11-0132;5,08;2025/08/14; 595 ; 610 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Andres Mesa; MORILLO;3121-250;2026/06/14;6H1;2020/03/16;2025/06/14; 4,5 ;06;CC 11-600;8,63;2025/06/21; 1.006 ; 1.154 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Andres Mesa; MORILLO;3121-260;2025/12/26;6H1;2024/12/11;2024/10/10; 10,5 ;01;CC 13-2035;8,90;2025/12/27; 1.216 ; 1.225 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Andres Mesa; MORILLO;3121-270;2025/12/23;6H1;2024/12/14;2024/10/01; 10,4 ;01;CC 14-3296;5,27;2025/12/21; 708 ; 714 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Andres Mesa; MORILLO;3121-271;2026/07/05;6H1;2023/07/15;2025/07/05; 3,8 ;03;CC 05-430;5,60;2025/07/17; 714 ; 700 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Andres Mesa; MORILLO;3121-280;2025/10/26;7H0;2018/08/23;2024/10/11; 12,6 ;07;CC 01-1940;9,13;2025/10/09; 1.126 ; 1.135 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Andres Mesa; MORILLO;3121-600;2025/12/06;1H1;2022/12/24;2024/12/18; 10,3 ;03;CC 05-430;1,50;2025/12/29; 161 ; 162 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Andres Mesa; MORILLO;3121-610;2025/12/12;6H1;2022/12/31;2024/12/21; 10,2 ;03;CC 05-430;10,03;2025/12/26; 1.127 ; 1.137 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Andres Mesa; MORILLO;3121-620;2025/12/17;6H1;2023/01/10;2024/12/17; 10,3 ;03;VARIAS;9,84;2025/12/29; 1.185 ; 1.132 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Freddy Reyes; VENECIA;3122-050;2026/08/27;5H3;2015/09/15;2025/08/27; -   ;01;RENOVACION;17,34;2025/08/25; 2.022 ; 2.039 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Freddy Reyes; VENECIA;3122-100;2025/11/28;5H3;2024/09/28;2024/05/26; 13,0 ;01;CC 01-1940;8,58;2025/10/20; 1.137 ; 1.158 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Freddy Reyes; VENECIA;3122-101;2025/10/11;5H3;2024/09/26;2024/05/23; 13,0 ;01;CC 01-1940;6,65;2025/11/19; 875 ; 898 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Freddy Reyes; VENECIA;3122-130;2026/09/17;5H3;2025/09/17;2025/01/29; 1,3 ;01;CC 13-2035;8,50;2025/01/29; 1.003 ; 697 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Freddy Reyes; VENECIA;3122-131;2026/06/16;5H3;2024/03/15;2025/03/26; 7,1 ;02;CC 11-595;8,40;2025/06/05; 1.114 ; 1.118 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Freddy Reyes; VENECIA;3122-150;2026/10/03;5H3;2015/02/18;2025/09/18; -   ;01;RENOVACION;13,48;2025/08/25; 1.569 ; 1.550 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Freddy Reyes; VENECIA;3122-180;2026/09/26;5H3;2025/09/26;2025/02/17; 1,1 ;01;CC 13-2035;15,09;2025/02/09; 1.759 ; 1.310 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Freddy Reyes; VENECIA;3122-200;2025/12/04;5H3;2024/01/17;2024/12/19; 10,3 ;02;CC 11-0132;10,15;2025/12/29; 1.346 ; 1.356 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Freddy Reyes; VENECIA;3122-230;2026/10/08;5H3;2020/05/27;2025/09/23; 1,1 ;06;CC 11-595;16,07;2025/09/04; 1.919 ; 1.935 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Freddy Reyes; VENECIA;3122-250;2026/07/31;5H3;2021/03/05;2025/07/31; 2,9 ;05;CC 01-1940;6,25;2025/07/26; 759 ; 750 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Freddy Reyes; VENECIA;3122-280;2026/09/30;10H3;2022/09/30;2025/09/15; 1,4 ;04;CC 11-595;15,67;2025/09/05; 1.722 ; 1.737 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Freddy Reyes; VENECIA;3122-320;2025/10/13;5H3;2017/02/25;2024/09/28; 13,0 ;08;VARIAS;10,29;2025/09/28; 1.125 ; 1.135 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Freddy Reyes; VENECIA;3122-321;2025/12/01;5H3;2019/10/12;2024/12/01; 10,9 ;06;CC 11-600;5,48;2025/12/11; 643 ; 649 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Freddy Reyes; VENECIA;3122-360;2025/10/14;5H3;2018/03/22;2024/09/29; 12,9 ;07;CC 01-1940;8,91;2025/09/29; 1.039 ; 1.048 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Freddy Reyes; VENECIA;3122-361;2026/10/01;10H3;2016/02/20;2025/09/01; -   ;01;RENOVACION;7,91;2025/08/19; 922 ; 930 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Freddy Reyes; VENECIA;3122-370;2025/11/13;5H3;2015/01/17;2024/09/29; 12,9 ;09;CC 01-1940;10,55;2025/11/13; 1.182 ; 1.219 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Freddy Reyes; VENECIA;3122-371;2025/10/02;5H3;2024/09/17;2024/07/26; 13,3 ;01;CC 05-430;3,78;2025/09/18; 501 ; 529 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Freddy Reyes; VENECIA;3122-450;2026/08/17;5H3;2022/09/16;2025/08/17; 2,4 ;04;CC 11-595;10,76;2025/08/16; 1.307 ; 1.060 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Freddy Reyes; TEQUENDAMA;3425-010;2025/12/01;14H1;2023/12/22;2024/12/01; 10,9 ;02;CC 05-430;20,53;2025/10/21; 2.618 ; 2.638 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Freddy Reyes; TEQUENDAMA;3425-011;2026/06/10;14H1;2022/07/28;2025/06/10; 4,6 ;04;VARIAS;5,43;2025/01/21; 385 ; 675 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Freddy Reyes; TEQUENDAMA;3425-020;2026/12/09;14H1;2024/09/20;2025/10/09; 0,6 ;02;CC 05-430;6,32;2025/11/20; 824 ; 885 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Freddy Reyes; TEQUENDAMA;3425-021;2026/10/20;14H2;2018/09/28;2025/10/20; 0,3 ;08;CC 01-1940;4,47;2025/12/23; 559 ; 563 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Freddy Reyes; TEQUENDAMA;3425-022;2026/02/17;14H1;2024/02/15;2025/02/17; 8,3 ;02;CC 12-2120;7,26;2025/02/14; 970 ; 971 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Freddy Reyes; TEQUENDAMA;3425-030;2026/03/04;23H0;2024/02/08;2025/02/17; 8,3 ;02;CC 12-2120;19,28;2025/02/22; 2.751 ; 2.914 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Freddy Reyes; MEDIA LUNA;3426-010;2025/11/30;14H1;2014/01/29;2024/11/15; 11,4 ;12;CC 01-1940;12,55;2025/11/30; 1.529 ; 1.575 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Freddy Reyes; MEDIA LUNA;3426-020;2025/10/15;14H1;2018/09/01;2024/10/15; 12,4 ;07;CC 01-1940;9,34;2025/10/29; 1.163 ; 1.172 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Freddy Reyes; MEDIA LUNA;3426-021;2025/10/30;23H0;2007/08/16;2024/10/15; 12,4 ;18;CC 93-3826;5,29;2025/10/28; 648 ; 741 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Freddy Reyes; MEDIA LUNA;3426-022;2025/10/01;14H1;2023/12/15;2024/12/01; 10,9 ;02;CC 05-430;9,51;2025/06/14; 577 ; 577 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Freddy Reyes; MEDIA LUNA;3426-030;2025/11/30;14H2;2009/07/15;2024/11/15; 11,4 ;16;CC 93-3826;5,67;2025/12/22; 717 ; 723 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Freddy Reyes; MEDIA LUNA;3426-031;2026/09/20;5H3;2022/09/19;2025/09/05; 1,7 ;04;VARIAS;10,55;2025/08/28; 1.292 ; 1.266 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Freddy Reyes; MEDIA LUNA;3426-110;2026/08/24;5H3;2023/08/09;2025/08/09; 2,6 ;03;CC 05-430;6,16;2025/08/22; 795 ; 925 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Freddy Reyes; MEDIA LUNA;3426-111;2026/08/25;5H3;2023/07/22;2025/08/10; 2,6 ;03;CC 05-430;4,36;2025/08/22; 563 ; 590 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Freddy Reyes; MEDIA LUNA;3426-112;2026/10/12;5H3;2023/08/09;2025/09/12; 1,5 ;03;CC 85-92;5,17;2025/04/05; 366 ; 672 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Walter Hernando Bermudez Vargas;Freddy Reyes; MEDIA LUNA;3426-120;2025/10/21;5H3;2022/10/12;2024/10/06; 12,7 ;03;CC 11-595;7,42;2025/10/21; 900 ; 908 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;#¡REF!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
